message;severity;node;stamp;topics;location
"kappa :-0.202668";"2";"/pure_pursuit";"1536981856.377843850";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.377824759";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.580997";"2";"/pure_pursuit";"1536981856.377851328";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202668";"2";"/pure_pursuit";"1536981856.377843850";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.377824759";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.577616";"2";"/pure_pursuit";"1536981856.344548075";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202035";"2";"/pure_pursuit";"1536981856.344536008";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.344507589";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.577616";"2";"/pure_pursuit";"1536981856.344548075";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202035";"2";"/pure_pursuit";"1536981856.344536008";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.344507589";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.588529";"2";"/pure_pursuit";"1536981856.311182297";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202035";"2";"/pure_pursuit";"1536981856.311168571";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.311143770";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.588529";"2";"/pure_pursuit";"1536981856.311182297";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202035";"2";"/pure_pursuit";"1536981856.311168571";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.311143770";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.591647";"2";"/pure_pursuit";"1536981856.277872009";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202035";"2";"/pure_pursuit";"1536981856.277865060";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lateral accel = -1.591647";"2";"/pure_pursuit";"1536981856.277872009";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.277845857";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.202035";"2";"/pure_pursuit";"1536981856.277865060";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.277845857";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.594764";"2";"/pure_pursuit";"1536981856.244550275";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202035";"2";"/pure_pursuit";"1536981856.244541401";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lateral accel = -1.594764";"2";"/pure_pursuit";"1536981856.244550275";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202035";"2";"/pure_pursuit";"1536981856.244541401";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.244523286";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.244523286";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.603704";"2";"/pure_pursuit";"1536981856.211213294";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202771";"2";"/pure_pursuit";"1536981856.211202297";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.211179074";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.613091";"2";"/pure_pursuit";"1536981856.177884580";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"lateral accel = -1.603704";"2";"/pure_pursuit";"1536981856.211213294";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202771";"2";"/pure_pursuit";"1536981856.211202297";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.211179074";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.613091";"2";"/pure_pursuit";"1536981856.177884580";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202771";"2";"/pure_pursuit";"1536981856.177872099";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.177845062";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.202771";"2";"/pure_pursuit";"1536981856.177872099";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.177845062";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.616221";"2";"/pure_pursuit";"1536981856.144507725";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202771";"2";"/pure_pursuit";"1536981856.144500989";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.144484146";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.616221";"2";"/pure_pursuit";"1536981856.144507725";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.202771";"2";"/pure_pursuit";"1536981856.144500989";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.144484146";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.652772";"2";"/pure_pursuit";"1536981856.111190182";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.205961";"2";"/pure_pursuit";"1536981856.111182915";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.111162543";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.652772";"2";"/pure_pursuit";"1536981856.111190182";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.205961";"2";"/pure_pursuit";"1536981856.111182915";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.111162543";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.660718";"2";"/pure_pursuit";"1536981856.077845000";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.205961";"2";"/pure_pursuit";"1536981856.077838292";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.077816190";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.660718";"2";"/pure_pursuit";"1536981856.077845000";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.205961";"2";"/pure_pursuit";"1536981856.077838292";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.077816190";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.665486";"2";"/pure_pursuit";"1536981856.044519398";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.205961";"2";"/pure_pursuit";"1536981856.044509619";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.044488091";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.665486";"2";"/pure_pursuit";"1536981856.044519398";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.205961";"2";"/pure_pursuit";"1536981856.044509619";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.044488091";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.644652";"2";"/pure_pursuit";"1536981856.011196903";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.203384";"2";"/pure_pursuit";"1536981856.011189993";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.011170505";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.644652";"2";"/pure_pursuit";"1536981856.011196903";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.203384";"2";"/pure_pursuit";"1536981856.011189993";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981856.011170505";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.646222";"2";"/pure_pursuit";"1536981855.977863685";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.203384";"2";"/pure_pursuit";"1536981855.977850605";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lateral accel = -1.646222";"2";"/pure_pursuit";"1536981855.977863685";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.203384";"2";"/pure_pursuit";"1536981855.977850605";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981855.977826192";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981855.977826192";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lateral accel = -1.649360";"2";"/pure_pursuit";"1536981855.944543512";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:TwistStamped waypoint_follower::PurePursuit::outputTwist:339"
"kappa :-0.203384";"2";"/pure_pursuit";"1536981855.944536431";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
